Nome,student,link_std
Norbert Wiener,George Zames,https://en.wikipedia.org/wiki/George_Zames
Norbert Wiener,John P. Costas,https://en.wikipedia.org/wiki/John_P._Costas_(engineer)
Johann Schweigger,Wilhelm Eduard Weber,https://en.wikipedia.org/wiki/Wilhelm_Eduard_Weber
Johann Schweigger,Franz Wilhelm Schweigger-Seidel,https://en.wikipedia.org/wiki/Franz_Wilhelm_Schweigger-Seidel
Georges Valiron,Charles Blanc,https://en.wikipedia.org/w/index.php?title=Charles_Blanc_(mathematician)&action=edit&redlink=1
Georges Valiron,Paul Germain,https://en.wikipedia.org/w/index.php?title=Paul_Germain_(mathematician)&action=edit&redlink=1
Georges Valiron,Jean Kuntzmann,https://en.wikipedia.org/wiki/Jean_Kuntzmann
Georges Valiron,Laurent Schwartz,https://en.wikipedia.org/wiki/Laurent_Schwartz
Cyrus Derman,Michael N. Katehakis,https://en.wikipedia.org/wiki/Michael_N._Katehakis
Cyrus Derman,Kiran Seth,https://en.wikipedia.org/wiki/Kiran_Seth
Aurel Wintner,Shlomo Sternberg,https://en.wikipedia.org/wiki/Shlomo_Sternberg
Aurel Wintner,Philip Hartman,https://en.wikipedia.org/wiki/Philip_Hartman
Yitzhak Katznelson,Bryna Kra,https://en.wikipedia.org/wiki/Bryna_Kra
Yitzhak Katznelson,O. Carruth McGehee,https://en.wikipedia.org/wiki/O._Carruth_McGehee
Werner Sombart,Wassily Leontief,https://en.wikipedia.org/wiki/Wassily_Leontief
Werner Sombart,Richard Löwenthal,https://en.wikipedia.org/wiki/Richard_L%C3%B6wenthal
Johann Christoph Wichmannshausen,Christian August Hausen,https://en.wikipedia.org/wiki/Christian_August_Hausen
Wolfgang Köhler,Carl Gustav Hempel,https://en.wikipedia.org/wiki/Carl_Gustav_Hempel
Wolfgang Köhler,Karl Popper,https://en.wikipedia.org/wiki/Karl_Popper
Alexander Ostrowski,Theodore Motzkin,https://en.wikipedia.org/wiki/Theodore_Motzkin
Alexander Ostrowski,Walter Gautschi,https://en.wikipedia.org/wiki/Walter_Gautschi
Alexander Ostrowski,Stefan E. Warschawski,https://en.wikipedia.org/wiki/Stefan_E._Warschawski
Carl Christ,Marc Nerlove,https://en.wikipedia.org/wiki/Marc_Nerlove
Carl Christ,Takeshi Amemiya,https://en.wikipedia.org/wiki/Takeshi_Amemiya
Carl Christ,Herschel Grossman,https://en.wikipedia.org/wiki/Herschel_Grossman
Carl Christ,Naomi Lamoreaux,https://en.wikipedia.org/wiki/Naomi_Lamoreaux
Ernst David Bergmann,Adam Heller,https://en.wikipedia.org/wiki/Adam_Heller
Jean Cerf,Alain Chenciner,https://en.wikipedia.org/wiki/Alain_Chenciner
Harold Stark,Jeffrey Hoffstein,https://en.wikipedia.org/wiki/Jeffrey_Hoffstein
Harold Stark,Jeffrey Lagarias,https://en.wikipedia.org/wiki/Jeffrey_Lagarias
Harold Stark,M. Ram Murty,https://en.wikipedia.org/wiki/M._Ram_Murty
Harold Stark,Andrew Odlyzko,https://en.wikipedia.org/wiki/Andrew_Odlyzko
M. Ram Murty,Alina Carmen Cojocaru,https://en.wikipedia.org/wiki/Alina_Carmen_Cojocaru
M. Ram Murty,Chantal David,https://en.wikipedia.org/wiki/Chantal_David
Christian Wolff (philosopher),Mikhail Lomonosov,https://en.wikipedia.org/wiki/Mikhail_Lomonosov
Christian Wolff (philosopher),A. G. Baumgarten,https://en.wikipedia.org/wiki/A._G._Baumgarten
Curt John Ducasse,Richard Cartwright,https://en.wikipedia.org/wiki/Richard_Cartwright_(philosopher)
Pyotr Kapitsa,David Shoenberg,https://en.wikipedia.org/wiki/David_Shoenberg
Louis Nicolas Vauquelin,Friedrich Stromeyer,https://en.wikipedia.org/wiki/Friedrich_Stromeyer
Louis Nicolas Vauquelin,Louis Thénard,https://en.wikipedia.org/wiki/Louis_Jacques_Th%C3%A9nard
"Sir George Stokes, 1st Baronet",Lord Rayleigh,"https://en.wikipedia.org/wiki/John_William_Strutt,_3rd_Baron_Rayleigh"
"Sir George Stokes, 1st Baronet",Horace Lamb,https://en.wikipedia.org/wiki/Horace_Lamb
Oswald Veblen,J. W. Alexander,https://en.wikipedia.org/wiki/James_Waddell_Alexander_II
Oswald Veblen,H. Roy Brahana,https://en.wikipedia.org/wiki/Henry_Roy_Brahana
Oswald Veblen,Alonzo Church,https://en.wikipedia.org/wiki/Alonzo_Church
Oswald Veblen,Philip Franklin,https://en.wikipedia.org/wiki/Philip_Franklin
Oswald Veblen,Wallace Givens,https://en.wikipedia.org/wiki/Wallace_Givens
Oswald Veblen,Harold Hotelling,https://en.wikipedia.org/wiki/Harold_Hotelling
Oswald Veblen,Howard H. Mitchell,https://en.wikipedia.org/wiki/Howard_Hawks_Mitchell
Oswald Veblen,Robert Lee Moore,https://en.wikipedia.org/wiki/Robert_Lee_Moore
Oswald Veblen,Tracy Thomas,https://en.wikipedia.org/wiki/Tracy_Yerkes_Thomas
Oswald Veblen,J. H. C. Whitehead,https://en.wikipedia.org/wiki/J._H._C._Whitehead
Richard T. Ely,Lewis Henry Haney,https://en.wikipedia.org/wiki/Lewis_Henry_Haney
Richard T. Ely,Alvin Hansen,https://en.wikipedia.org/wiki/Alvin_Hansen
Richard T. Ely,Edward Alsworth Ross,https://en.wikipedia.org/wiki/Edward_Alsworth_Ross
Richard T. Ely,William A. Scott,https://en.wikipedia.org/wiki/William_Amasa_Scott
Richard T. Ely,Sidney Sherwood,https://en.wikipedia.org/wiki/Sidney_Sherwood
Richard T. Ely,Allyn Abbott Young,https://en.wikipedia.org/wiki/Allyn_Abbott_Young
Richard T. Ely,David Kinley,https://en.wikipedia.org/wiki/David_Kinley
Richard T. Ely,John R. Commons,https://en.wikipedia.org/wiki/John_R._Commons
Richard T. Ely,Woodrow Wilson,https://en.wikipedia.org/wiki/Woodrow_Wilson
Micha Perles,Noga Alon,https://en.wikipedia.org/wiki/Noga_Alon
Micha Perles,Gil Kalai,https://en.wikipedia.org/wiki/Gil_Kalai
Micha Perles,Nati Linial,https://en.wikipedia.org/wiki/Nati_Linial
Edwin Mills (economist),Ryuzo Sato,https://en.wikipedia.org/wiki/Ryuzo_Sato
Edwin Mills (economist),Robert Higgs,https://en.wikipedia.org/wiki/Robert_Higgs
Edwin Mills (economist),Herschel Grossman,https://en.wikipedia.org/wiki/Herschel_Grossman
Edwin Mills (economist),Paul Courant,https://en.wikipedia.org/wiki/Paul_Courant
Ellis Kolchin,Azriel Rosenfeld,https://en.wikipedia.org/wiki/Azriel_Rosenfeld
Ellis Kolchin,Irving Adler,https://en.wikipedia.org/wiki/Irving_Adler
Felix Platter,Petrus Ryff,https://en.wikipedia.org/wiki/Petrus_Ryff
Felix Platter,Emmanuel Stupanus,https://en.wikipedia.org/wiki/Emmanuel_Stupanus
Wilhelm Lexis,Ladislaus Bortkiewicz,https://en.wikipedia.org/wiki/Ladislaus_Bortkiewicz
Antoine-François de Fourcroy,Louis Nicolas Vauquelin,https://en.wikipedia.org/wiki/Louis_Nicolas_Vauquelin
Hjalmar Mellin,Ernst Leonard Lindelöf,https://en.wikipedia.org/wiki/Ernst_Leonard_Lindel%C3%B6f
Joseph Lovering,John Trowbridge,https://en.wikipedia.org/wiki/John_Trowbridge_(physicist)
Yuriy Drozd,Volodymyr Mazorchuk,https://en.wikipedia.org/wiki/Volodymyr_Mazorchuk
Aleksandr Khinchin,Alexander Buchstab,https://en.wikipedia.org/wiki/Alexander_Buchstab
Aleksandr Khinchin,Alexander Gelfond,https://en.wikipedia.org/wiki/Alexander_Gelfond
Thomas Stockham,Raphael Rom,https://en.wikipedia.org/wiki/Raphael_Rom
Thomas Stockham,Olivier Faugeras,https://en.wikipedia.org/wiki/Olivier_Faugeras
Gustav Ludwig Hertz,Heinz Pose,https://en.wikipedia.org/wiki/Heinz_Pose
Gilbert Strang,Hermann Flaschka,https://en.wikipedia.org/wiki/Hermann_Flaschka
Gilbert Strang,Pavel Grinfeld,https://en.wikipedia.org/wiki/Pavel_Grinfeld
Gilbert Strang,Alan Berger,https://en.wikipedia.org/wiki/Alan_Berger
Alan J. Hoffman,Lennox Superville,https://en.wikipedia.org/wiki/Lennox_Superville
Willard Van Orman Quine,David Lewis,https://en.wikipedia.org/wiki/David_Lewis_(philosopher)
Willard Van Orman Quine,Gilbert Harman,https://en.wikipedia.org/wiki/Gilbert_Harman
Willard Van Orman Quine,Dagfinn Føllesdal,https://en.wikipedia.org/wiki/Dagfinn_F%C3%B8llesdal
Willard Van Orman Quine,Hao Wang,https://en.wikipedia.org/wiki/Hao_Wang_(academic)
Willard Van Orman Quine,Burton Dreben,https://en.wikipedia.org/wiki/Burton_Dreben
Willard Van Orman Quine,Charles Parsons,https://en.wikipedia.org/wiki/Charles_Parsons_(philosopher)
Willard Van Orman Quine,John Myhill,https://en.wikipedia.org/wiki/John_Myhill
Willard Van Orman Quine,Robert McNaughton,https://en.wikipedia.org/wiki/Robert_McNaughton
Willard Van Orman Quine,Donald Davidson,https://en.wikipedia.org/wiki/Donald_Davidson_(philosopher)
Willard Van Orman Quine,Daniel Dennett,https://en.wikipedia.org/wiki/Daniel_Dennett
Wilfried Schmid,Carlos Simpson,https://en.wikipedia.org/wiki/Carlos_Simpson
Roderick Chisholm,Richard Cartwright,https://en.wikipedia.org/wiki/Richard_Cartwright_(philosopher)
Roderick Chisholm,Dale Jacquette,https://en.wikipedia.org/wiki/Dale_Jacquette
Roderick Chisholm,Charles Taliaferro,https://en.wikipedia.org/wiki/Charles_Taliaferro
Roderick Chisholm,Dean Zimmerman,https://en.wikipedia.org/wiki/Dean_Zimmerman_(philosopher)
Roderick Chisholm,Richard Taylor,https://en.wikipedia.org/wiki/Richard_Taylor_(philosopher)
Thomas Schelling,A. Michael Spence,https://en.wikipedia.org/wiki/Michael_Spence
Thomas Schelling,Eli Noam,https://en.wikipedia.org/wiki/Eli_Noam
Thomas Schelling,Tyler Cowen,https://en.wikipedia.org/wiki/Tyler_Cowen
Heinz Hopf,Beno Eckmann,https://en.wikipedia.org/wiki/Beno_Eckmann
Heinz Hopf,Hans Freudenthal,https://en.wikipedia.org/wiki/Hans_Freudenthal
Heinz Hopf,Alfred Frölicher,https://en.wikipedia.org/wiki/Alfred_Fr%C3%B6licher
Heinz Hopf,Werner Gysin,https://en.wikipedia.org/wiki/Werner_Gysin
Heinz Hopf,Friedrich Hirzebruch,https://en.wikipedia.org/wiki/Friedrich_Hirzebruch
Heinz Hopf,Michel Kervaire,https://en.wikipedia.org/wiki/Michel_Kervaire
Heinz Hopf,Willi Rinow,https://en.wikipedia.org/wiki/Willi_Rinow
Heinz Hopf,Hans Samelson,https://en.wikipedia.org/wiki/Hans_Samelson
Heinz Hopf,Ernst Specker,https://en.wikipedia.org/wiki/Ernst_Specker
Heinz Hopf,Eduard Stiefel,https://en.wikipedia.org/wiki/Eduard_Stiefel
Heinz Hopf,James J. Stoker,https://en.wikipedia.org/wiki/James_J._Stoker
Heinz Hopf,Alice Roth,https://en.wikipedia.org/wiki/Alice_Roth
Viktor von Lang,Franz S. Exner,https://en.wikipedia.org/wiki/Franz_S._Exner
George Laurence,Ishfaq Ahmad,https://en.wikipedia.org/wiki/Ishfaq_Ahmad
William Beckner (mathematician),Emanuel Carneiro,https://en.wikipedia.org/w/index.php?title=Emanuel_Carneiro&action=edit&redlink=1
Lionel Cooper (mathematician),R. E. Edwards,https://en.wikipedia.org/wiki/Robert_Edmund_Edwards
Lionel Cooper (mathematician),James Stewart,https://en.wikipedia.org/wiki/James_Stewart_(mathematician)
Anthony Stone,Sarah (Sally) Price,https://en.wikipedia.org/wiki/Sarah_(Sally)_Price
Anthony Stone,David J. Wales,https://en.wikipedia.org/wiki/David_J._Wales
Gottfried Christoph Beireis,Christian Heinrich Bünger,https://en.wikipedia.org/wiki/Christian_Heinrich_B%C3%BCnger
Fernando J. Corbató,Jerome H. Saltzer,https://en.wikipedia.org/wiki/Jerome_H._Saltzer
Diederik Korteweg,J. A. Barrau,https://en.wikipedia.org/wiki/Johan_Antony_Barrau
Diederik Korteweg,L. E. J. Brouwer,https://en.wikipedia.org/wiki/Luitzen_Egbertus_Jan_Brouwer
Diederik Korteweg,Gustav de Vries,https://en.wikipedia.org/wiki/Gustav_de_Vries
Diederik Korteweg,Gerrit Mannoury,https://en.wikipedia.org/wiki/Gerrit_Mannoury
Diederik Korteweg,Julius Wolff,https://en.wikipedia.org/wiki/Julius_Wolff_(mathematician)
Diederik Korteweg,Willem Wythoff,https://en.wikipedia.org/wiki/Willem_Abraham_Wythoff
Paulo Ribenboim,Andrew Granville,https://en.wikipedia.org/wiki/Andrew_Granville
Paulo Ribenboim,Ján Mináč,https://en.wikipedia.org/wiki/J%C3%A1n_Min%C3%A1%C4%8D
Solomon Marcus,Cristian S. Calude,https://en.wikipedia.org/wiki/Cristian_S._Calude
Solomon Marcus,Gheorghe Păun,https://en.wikipedia.org/wiki/Gheorghe_P%C4%83un
Solomon Marcus,Ileana Streinu,https://en.wikipedia.org/wiki/Ileana_Streinu
David Park (computer scientist),Mike Paterson,https://en.wikipedia.org/wiki/Mike_Paterson
Yasuo Akizuki,Satoshi Suzuki,https://en.wikipedia.org/w/index.php?title=Satoshi_Suzuki_(mathematician)&action=edit&redlink=1
Charles Sanders Peirce,John Dewey,https://en.wikipedia.org/wiki/John_Dewey
Charles Sanders Peirce,Fabian Franklin,https://en.wikipedia.org/wiki/Fabian_Franklin
Charles Sanders Peirce,Benjamin Ives Gilman,https://en.wikipedia.org/wiki/Benjamin_Ives_Gilman
Charles Sanders Peirce,Joseph Jastrow,https://en.wikipedia.org/wiki/Joseph_Jastrow
Charles Sanders Peirce,Christine Ladd,https://en.wikipedia.org/wiki/Christine_Ladd-Franklin
Charles Sanders Peirce,Allan Marquand,https://en.wikipedia.org/wiki/Allan_Marquand
Charles Sanders Peirce,Josiah Royce,https://en.wikipedia.org/wiki/Josiah_Royce
Charles Sanders Peirce,Thorstein Veblen,https://en.wikipedia.org/wiki/Thorstein_Veblen
Erik Ivar Fredholm,Carl-Gustaf Rossby,https://en.wikipedia.org/wiki/Carl-Gustaf_Rossby
Bernard Dwork,Stefan Burr,https://en.wikipedia.org/wiki/Stefan_Burr
Bernard Dwork,Nick Katz,https://en.wikipedia.org/wiki/Nick_Katz
Edward Glaeser,Jesse Shapiro,https://en.wikipedia.org/wiki/Jesse_Shapiro
Edward Glaeser,Rebecca Diamond,https://en.wikipedia.org/wiki/Rebecca_Diamond_(economist)
George Santayana,Jacob Loewenberg,https://en.wikipedia.org/wiki/Jacob_Loewenberg
George Santayana,Conrad Aiken,https://en.wikipedia.org/wiki/Conrad_Aiken
George Santayana,T. S. Eliot,https://en.wikipedia.org/wiki/T._S._Eliot
George Santayana,Horace Kallen,https://en.wikipedia.org/wiki/Horace_Kallen
George Santayana,Walter Lippmann,https://en.wikipedia.org/wiki/Walter_Lippmann
George Santayana,W. E. B. Du Bois,https://en.wikipedia.org/wiki/W._E._B._Du_Bois
George Santayana,Edward Rand,https://en.wikipedia.org/wiki/Edward_Rand
George Santayana,Alain Locke,https://en.wikipedia.org/wiki/Alain_Locke
George Santayana,Van Wyck Brooks,https://en.wikipedia.org/wiki/Van_Wyck_Brooks
George Santayana,Learned Hand,https://en.wikipedia.org/wiki/Learned_Hand
George Santayana,Felix Frankfurter,https://en.wikipedia.org/wiki/Felix_Frankfurter
George Santayana,Max Eastman,https://en.wikipedia.org/wiki/Max_Eastman
George Santayana,Gertrude Stein,https://en.wikipedia.org/wiki/Gertrude_Stein
George Santayana,Wallace Stevens,https://en.wikipedia.org/wiki/Wallace_Stevens
Karl Gustav Jöreskog,Bengt O. Muthén,https://en.wikipedia.org/wiki/Bengt_O._Muth%C3%A9n
John R. Commons,Alvin Hansen,https://en.wikipedia.org/wiki/Alvin_Hansen
John R. Commons,Edwin E. Witte,https://en.wikipedia.org/wiki/Edwin_E._Witte
Louis Néel,Jacques Villain,https://en.wikipedia.org/wiki/Jacques_Villain
Louis Néel,Louis Lliboutry,https://en.wikipedia.org/wiki/Louis_Lliboutry
Mark Child,Peter Coveney,https://en.wikipedia.org/wiki/Peter_Coveney
Ronald Coifman,Victor Wickerhauser,https://en.wikipedia.org/wiki/Victor_Wickerhauser
Ronald Coifman,Sijue Wu,https://en.wikipedia.org/wiki/Sijue_Wu
Ronald Coifman, Andrea Nahmod,https://en.wikipedia.org/wiki/Andrea_R._Nahmod
Ronald Coifman,Naoki Saito,https://en.wikipedia.org/wiki/Naoki_Saito_(mathematician)
Ronald Coifman,Christoph Thiele,https://en.wikipedia.org/wiki/Christoph_Thiele
Minhyong Kim,Susan H. Marshall,https://en.wikipedia.org/wiki/Susan_H._Marshall
Joram Lindenstrauss,Assaf Naor,https://en.wikipedia.org/wiki/Assaf_Naor
Joram Lindenstrauss,Gideon Schechtman,https://en.wikipedia.org/wiki/Gideon_Schechtman
W. M. Gorman,Edwin Mills,https://en.wikipedia.org/wiki/Edwin_Mills_(economist)
W. M. Gorman,Martin Feldstein,https://en.wikipedia.org/wiki/Martin_Feldstein
W. M. Gorman,Tim Besley,https://en.wikipedia.org/wiki/Tim_Besley
W. M. Gorman,Stephen Nickell,https://en.wikipedia.org/wiki/Stephen_Nickell
W. M. Gorman,Anthony Shorrocks,https://en.wikipedia.org/wiki/Anthony_Shorrocks
W. M. Gorman,James M. Poterba,https://en.wikipedia.org/wiki/James_M._Poterba
Nathan Jacobson,Georgia Benkart,https://en.wikipedia.org/wiki/Georgia_Benkart
Nathan Jacobson,Charles W. Curtis,https://en.wikipedia.org/wiki/Charles_W._Curtis
Nathan Jacobson,Craig Huneke,https://en.wikipedia.org/wiki/Craig_Huneke
Nathan Jacobson,Kevin McCrimmon,https://en.wikipedia.org/wiki/Kevin_McCrimmon
Nathan Jacobson,George Seligman,https://en.wikipedia.org/wiki/George_Seligman
Nathan Jacobson,Daya-Nand Verma,https://en.wikipedia.org/wiki/Daya-Nand_Verma
Nathan Jacobson,Maria Wonenburger,https://en.wikipedia.org/wiki/Maria_Wonenburger
Basil Gordon,Ken Ono,https://en.wikipedia.org/wiki/Ken_Ono
August Ferdinand Möbius,Otto Wilhelm Fiedler,https://en.wikipedia.org/wiki/Otto_Wilhelm_Fiedler
August Ferdinand Möbius,Hermann Hankel,https://en.wikipedia.org/wiki/Hermann_Hankel
Emil Warburg,Gustav Heinrich Angenheister,https://en.wikipedia.org/w/index.php?title=Gustav_Heinrich_Angenheister&action=edit&redlink=1
Emil Warburg,Eduard Grüneisen,https://en.wikipedia.org/wiki/Eduard_Gr%C3%BCneisen
Emil Warburg,James Franck,https://en.wikipedia.org/wiki/James_Franck
Emil Warburg,Julius Edgar Lilienfeld,https://en.wikipedia.org/wiki/Julius_Edgar_Lilienfeld
Emil Warburg,Edgar Meyer,https://en.wikipedia.org/w/index.php?title=Edgar_Meyer_(physicist)&action=edit&redlink=1
Emil Warburg,R. W. Pohl,https://en.wikipedia.org/wiki/R._W._Pohl
Emil Warburg,Hans von Euler-Chelpin,https://en.wikipedia.org/wiki/Hans_von_Euler-Chelpin
Emil Warburg,William Duane,https://en.wikipedia.org/wiki/William_Duane_(physicist)
Edward Sapir,Li Fang-Kuei,https://en.wikipedia.org/wiki/Li_Fang-Kuei
Edward Sapir,Mary Haas,https://en.wikipedia.org/wiki/Mary_Haas
Edward Sapir,Morris Swadesh,https://en.wikipedia.org/wiki/Morris_Swadesh
Edward Sapir,Kenneth Pike,https://en.wikipedia.org/wiki/Kenneth_Pike
Edward Sapir,Harry Hoijer,https://en.wikipedia.org/wiki/Harry_Hoijer
Edward Sapir,Leslie A. White,https://en.wikipedia.org/wiki/Leslie_A._White
Edward Sapir,Robert Redfield,https://en.wikipedia.org/wiki/Robert_Redfield
Edward Sapir,Stanley Newman,https://en.wikipedia.org/w/index.php?title=Stanley_Newman_(linguist)&action=edit&redlink=1
Edward Sapir,J. David Sapir,https://en.wikipedia.org/wiki/J._David_Sapir
Edward Sapir,Charles Hockett,https://en.wikipedia.org/wiki/Charles_Hockett
Edward Sapir,John Dollard,https://en.wikipedia.org/wiki/John_Dollard
Graham Ross (physicist),Brian Greene,https://en.wikipedia.org/wiki/Brian_Greene
Graham Ross (physicist),Orfeu Bertolami,https://en.wikipedia.org/wiki/Orfeu_Bertolami
John R. Stallings,Marc Culler,https://en.wikipedia.org/wiki/Marc_Culler
John R. Stallings,Stephen M. Gersten,https://en.wikipedia.org/wiki/Stephen_M._Gersten
John R. Stallings,J. Hyam Rubinstein,https://en.wikipedia.org/wiki/J._Hyam_Rubinstein
Robert Sauer (mathematician),Hans Jörg Stetter,https://en.wikipedia.org/wiki/Hans_J%C3%B6rg_Stetter
Philip Franklin,Alan Perlis,https://en.wikipedia.org/wiki/Alan_Perlis
J. H. C. Whitehead,Ronald Brown,https://en.wikipedia.org/wiki/Ronald_Brown_(mathematician)
J. H. C. Whitehead,Graham Higman,https://en.wikipedia.org/wiki/Graham_Higman
J. H. C. Whitehead,Peter Hilton,https://en.wikipedia.org/wiki/Peter_Hilton
J. H. C. Whitehead,Ioan James,https://en.wikipedia.org/wiki/Ioan_James
J. H. C. Whitehead,Wilson Sutherland,https://en.wikipedia.org/wiki/Wilson_Sutherland
Barton Zwiebach,Amer Iqbal,https://en.wikipedia.org/wiki/Amer_Iqbal
Johannes Diderik van der Waals,Diederik Korteweg,https://en.wikipedia.org/wiki/Diederik_Korteweg
Johannes Diderik van der Waals,Willem Hendrik Keesom,https://en.wikipedia.org/wiki/Willem_Hendrik_Keesom
Lionel W. McKenzie,Michele Boldrin,https://en.wikipedia.org/wiki/Michele_Boldrin
Lionel W. McKenzie,Jerry Green,https://en.wikipedia.org/wiki/Jerry_Green_(economist)
Lionel W. McKenzie,Tapan Mitra,https://en.wikipedia.org/wiki/Tapan_Mitra
Lionel W. McKenzie,Kazuo Nishimura,https://en.wikipedia.org/w/index.php?title=Kazuo_Nishimura&action=edit&redlink=1
Lionel W. McKenzie,José Scheinkman,https://en.wikipedia.org/wiki/Jos%C3%A9_Scheinkman
Lionel W. McKenzie,Nicholas C. Yannelis,https://en.wikipedia.org/wiki/Nicholas_C._Yannelis
Lionel W. McKenzie,Makoto Yano,https://en.wikipedia.org/wiki/Makoto_Yano
Frederick G. Donnan,Shanti Swaroop Bhatnagar,https://en.wikipedia.org/wiki/Shanti_Swaroop_Bhatnagar
Otto Hölder,Emil Artin,https://en.wikipedia.org/wiki/Emil_Artin
Otto Hölder,David Gilbarg,https://en.wikipedia.org/wiki/David_Gilbarg
Otto Hölder,William Threlfall,https://en.wikipedia.org/wiki/William_Threlfall
Otto Hölder,Hermann Vermeil,https://en.wikipedia.org/wiki/Hermann_Vermeil
Martin Lewis Perl,Melissa Franklin,https://en.wikipedia.org/wiki/Melissa_Franklin
Martin Lewis Perl,Samuel C. C. Ting,https://en.wikipedia.org/wiki/Samuel_C._C._Ting
Stephen Smale,Rufus Bowen,https://en.wikipedia.org/wiki/Rufus_Bowen
Stephen Smale,César Camacho,https://en.wikipedia.org/wiki/C%C3%A9sar_Camacho
Stephen Smale,Robert L. Devaney,https://en.wikipedia.org/wiki/Robert_L._Devaney
Stephen Smale,John Guckenheimer,https://en.wikipedia.org/wiki/John_Guckenheimer
Stephen Smale,Morris Hirsch,https://en.wikipedia.org/wiki/Morris_Hirsch
Stephen Smale,Nancy Kopell,https://en.wikipedia.org/wiki/Nancy_Kopell
Stephen Smale,Jacob Palis,https://en.wikipedia.org/wiki/Jacob_Palis
Stephen Smale,Themistocles M. Rassias,https://en.wikipedia.org/wiki/Themistocles_M._Rassias
Stephen Smale,James Renegar,https://en.wikipedia.org/wiki/James_Renegar
Stephen Smale,Siavash Shahshahani,https://en.wikipedia.org/wiki/Siavash_Shahshahani
Stephen Smale,Mike Shub,https://en.wikipedia.org/wiki/Michael_Shub
John G. Thompson,R. L. Griess,https://en.wikipedia.org/wiki/R._L._Griess
John G. Thompson,Richard Lyons,https://en.wikipedia.org/wiki/Richard_Lyons_(mathematician)
John G. Thompson,Charles Sims,https://en.wikipedia.org/wiki/Charles_Sims_(mathematician)
John G. Thompson,Nick Patterson,https://en.wikipedia.org/wiki/Nicholas_James_Patterson
Gottfried Wilhelm Leibniz,Jacob Bernoulli,https://en.wikipedia.org/wiki/Jacob_Bernoulli
Gottfried Wilhelm Leibniz,Christian Wolff,https://en.wikipedia.org/wiki/Christian_Wolff_(philosopher)
Hermann Lotze,Carl Stumpf,https://en.wikipedia.org/wiki/Carl_Stumpf
Hermann Lotze,Anton Marty,https://en.wikipedia.org/wiki/Anton_Marty
Hermann Lotze,James Ward,https://en.wikipedia.org/wiki/James_Ward_(psychologist)
Hermann Lotze,Josiah Royce,https://en.wikipedia.org/wiki/Josiah_Royce
János Kollár,Carolina Araujo,https://en.wikipedia.org/wiki/Carolina_Araujo_(mathematician)
János Kollár,Alessio Corti,https://en.wikipedia.org/wiki/Alessio_Corti
János Kollár,Chenyang Xu,https://en.wikipedia.org/wiki/Chenyang_Xu
Benedict Gross,Henri Darmon,https://en.wikipedia.org/wiki/Henri_Darmon
Benedict Gross,Noam Elkies,https://en.wikipedia.org/wiki/Noam_Elkies
Benedict Gross,Jessica Fintzen,https://en.wikipedia.org/wiki/Jessica_Fintzen
Benedict Gross,Susan Goldstine,https://en.wikipedia.org/wiki/Susan_Goldstine
Benedict Gross,Rhonda Hatcher,https://en.wikipedia.org/wiki/Rhonda_Hatcher
Benedict Gross,Dipendra Prasad,https://en.wikipedia.org/wiki/Dipendra_Prasad
Benedict Gross,Wee Teck Gan,https://en.wikipedia.org/wiki/Wee_Teck_Gan
Benedict Gross,Douglas Ulmer,https://en.wikipedia.org/wiki/Douglas_Ulmer
Amar Bose,Alan V. Oppenheim,https://en.wikipedia.org/wiki/Alan_V._Oppenheim
Ugo Fano,Chris H. Greene,https://en.wikipedia.org/wiki/Chris_H._Greene
Wolfgang Gröbner,Bruno Buchberger,https://en.wikipedia.org/wiki/Bruno_Buchberger
Wolfgang Gröbner,Gerhard Wanner,https://en.wikipedia.org/wiki/Gerhard_Wanner
Michael C. Lovell,Dale T. Mortensen,https://en.wikipedia.org/wiki/Dale_T._Mortensen
Michael C. Lovell,Edward C. Prescott,https://en.wikipedia.org/wiki/Edward_C._Prescott
Dorothy Walcott Weeks,Pauline Morrow Austin,https://en.wikipedia.org/wiki/Pauline_Morrow_Austin
Ira Remsen,William Henry Emerson,https://en.wikipedia.org/wiki/William_Henry_Emerson
Ira Remsen,Charles Herty,https://en.wikipedia.org/wiki/Charles_Herty
Ira Remsen,William A. Noyes,https://en.wikipedia.org/wiki/William_A._Noyes
Ira Remsen,Kotaro Shimomura,https://en.wikipedia.org/wiki/Kotaro_Shimomura
Norman Breslow,Nilanjan Chatterjee,https://en.wikipedia.org/wiki/Nilanjan_Chatterjee
Norman Breslow,Kung-Yee Liang,https://en.wikipedia.org/w/index.php?title=Kung-Yee_Liang&action=edit&redlink=1
Norman Breslow,Xihong Lin,https://en.wikipedia.org/wiki/Xihong_Lin
Norman Breslow,Bruce G. Lindsay,https://en.wikipedia.org/wiki/Bruce_G._Lindsay
Joseph Gillis,Achi Brandt,https://en.wikipedia.org/wiki/Achi_Brandt
Vojtěch Jarník,Miroslav Katětov,https://en.wikipedia.org/wiki/Miroslav_Kat%C4%9Btov
Vojtěch Jarník,Jaroslav Kurzweil,https://en.wikipedia.org/wiki/Jaroslav_Kurzweil
Vojtěch Jarník,Tibor Šalát,https://en.wikipedia.org/wiki/Tibor_%C5%A0al%C3%A1t
John H. Coates,Pierre Colmez,https://en.wikipedia.org/wiki/Pierre_Colmez
John H. Coates,Matthias Flach,https://en.wikipedia.org/wiki/Matthias_Flach_(mathematician)
